
43,227,5.27906976744186,Oct. 10
43,249,5.7906976744186,Oct. 11
43,263,6.11627906976744,Oct. 12
43,272,6.32558139534884,Oct. 13
43,276,6.41860465116279,Oct. 14
43,281,6.53488372093023,Oct. 15
43,284,6.6046511627907,Oct. 16
43,293,6.81395348837209,Oct. 17
43,303,7.04651162790698,Oct. 18
43,316,7.34883720930233,Oct. 19
43,321,7.46511627906977,Oct. 20
43,329,7.65116279069767,Oct. 21
43,333,7.74418604651163,Oct. 22
43,340,7.90697674418605,Oct. 23
43,350,8.13953488372093,Oct. 24
43,363,8.44186046511628,Oct. 25
43,375,8.72093023255814,Oct. 26
43,381,8.86046511627907,Oct. 27
43,386,8.97674418604651,Oct. 28
43,388,9.02325581395349,Oct. 29
43,390,9.06976744186047,Oct. 30
43,394,9.16279069767442,Oct. 31
43,404,9.3953488372093,Nov.  1
43,409,9.51162790697674,Nov.  2
43,412,9.58139534883721,Nov.  3
43,415,9.65116279069767,Nov.  4
43,416,9.67441860465116,Nov.  5
43,416,9.67441860465116,Nov.  6
43,419,9.74418604651163,Nov.  7
43,427,9.93023255813953,Nov.  8
43,437,10.1627906976744,Nov.  9
43,439,10.2093023255814,Nov. 10
43,445,10.3488372093023,Nov. 11
43,447,10.3953488372093,Nov. 12
43,447,10.3953488372093,Nov. 13
43,447,10.3953488372093,Nov. 14
43,451,10.4883720930233,Nov. 15
43,453,10.5348837209302,Nov. 16
43,453,10.5348837209302,Nov. 17
43,458,10.6511627906977,Nov. 18
43,459,10.6744186046512,Nov. 19
43,462,10.7441860465116,Nov. 20
43,462,10.7441860465116,Nov. 21
43,462,10.7441860465116,Nov. 22
43,465,10.8139534883721,Nov. 23
43,465,10.8139534883721,Nov. 24
43,465,10.8139534883721,Nov. 25
43,465,10.8139534883721,Nov. 26
43,465,10.8139534883721,Nov. 27
43,465,10.8139534883721,Nov. 28
43,467,10.8604651162791,Nov. 29
43,473,11.0,Nov. 30
43,473,11.0,Dec.  1
43,473,11.0,Dec.  2
43,473,11.0,Dec.  3
43,473,11.0,Dec.  4
43,473,11.0,Dec.  5
43,474,11.0232558139535,Dec.  6
43,474,11.0232558139535,Dec.  7
43,474,11.0232558139535,Dec.  8
43,474,11.0232558139535,Dec.  9
43,474,11.0232558139535,Dec. 10
43,474,11.0232558139535,Dec. 11
43,474,11.0232558139535,Dec. 12
43,474,11.0232558139535,Dec. 13
43,474,11.0232558139535,Dec. 14
43,474,11.0232558139535,Dec. 15
43,474,11.0232558139535,Dec. 16
43,474,11.0232558139535,Dec. 17
43,474,11.0232558139535,Dec. 18
43,474,11.0232558139535,Dec. 19
43,474,11.0232558139535,Dec. 20
43,474,11.0232558139535,Dec. 21
43,474,11.0232558139535,Dec. 22
43,474,11.0232558139535,Dec. 23
43,474,11.0232558139535,Dec. 24
43,474,11.0232558139535,Dec. 25
43,474,11.0232558139535,Dec. 26
43,474,11.0232558139535,Dec. 27
43,474,11.0232558139535,Dec. 28
43,474,11.0232558139535,Dec. 29
43,474,11.0232558139535,Dec. 30
43,474,11.0232558139535,Dec. 31
43,474,11.0232558139535,Jan.  1
43,474,11.0232558139535,Jan.  2
43,474,11.0232558139535,Jan.  3
43,474,11.0232558139535,Jan.  4
43,474,11.0232558139535,Jan.  5
43,474,11.0232558139535,Jan.  6
43,474,11.0232558139535,Jan.  7
43,474,11.0232558139535,Jan.  8
43,474,11.0232558139535,Jan.  9
43,474,11.0232558139535,Jan. 10
43,474,11.0232558139535,Jan. 11
43,474,11.0232558139535,Jan. 12
43,474,11.0232558139535,Jan. 13
43,474,11.0232558139535,Jan. 14
43,474,11.0232558139535,Jan. 15
43,474,11.0232558139535,Jan. 16
43,474,11.0232558139535,Jan. 17
43,474,11.0232558139535,Jan. 18
43,474,11.0232558139535,Jan. 19
43,474,11.0232558139535,Jan. 20
43,474,11.0232558139535,Jan. 21
43,474,11.0232558139535,Jan. 22
43,474,11.0232558139535,Jan. 23
43,474,11.0232558139535,Jan. 24
43,474,11.0232558139535,Jan. 25
43,474,11.0232558139535,Jan. 26
43,474,11.0232558139535,Jan. 27
43,474,11.0232558139535,Jan. 28
43,474,11.0232558139535,Jan. 29
43,474,11.0232558139535,Jan. 30
43,474,11.0232558139535,Jan. 31
43,474,11.0232558139535,Feb.  1
43,474,11.0232558139535,Feb.  2
43,474,11.0232558139535,Feb.  3
43,474,11.0232558139535,Feb.  4
43,474,11.0232558139535,Feb.  5
43,474,11.0232558139535,Feb.  6
43,474,11.0232558139535,Feb.  7
43,474,11.0232558139535,Feb.  8
43,474,11.0232558139535,Feb.  9
43,474,11.0232558139535,Feb. 10
43,474,11.0232558139535,Feb. 11
43,474,11.0232558139535,Feb. 12
43,474,11.0232558139535,Feb. 13
43,474,11.0232558139535,Feb. 14
43,474,11.0232558139535,Feb. 15
43,474,11.0232558139535,Feb. 16
43,474,11.0232558139535,Feb. 17
43,474,11.0232558139535,Feb. 18
43,474,11.0232558139535,Feb. 19
